,Rate,Adult Occupant,Child Occupant,Vulnerable Road Users,Safety Assist,Tested Model,Body Type,Year Of Publication,Kerb Weight,VIN From Which Rating Applies,Class,Front Airbag-Driver,Belt Pretensioner-Driver,Belt Loadlimiter-Driver,Knee Airbag-Driver,Side Head Airbag-Driver,Side Chest Airbag-Driver,Side Pelvis Airbag-Driver,Centre Airbag-Driver,Isofix/i-Size-Driver,Integrated Child Seat-Driver,Airbag cut-off switch-Driver,Seatbelt Reminder-Driver,Front Airbag-Passenger,Belt Pretensioner-Passenger,Belt Loadlimiter-Passenger,Knee Airbag-Passenger,Side Head Airbag-Passenger,Side Chest Airbag-Passenger,Side Pelvis Airbag-Passenger,Centre Airbag-Passenger,Isofix/i-Size-Passenger,Integrated Child Seat-Passenger,Airbag cut-off switch-Passenger,Seatbelt Reminder-Passenger,Front Airbag-Rear,Belt Pretensioner-Rear,Belt Loadlimiter-Rear,Knee Airbag-Rear,Side Head Airbag-Rear,Side Chest Airbag-Rear,Side Pelvis Airbag-Rear,Centre Airbag-Rear,Isofix/i-Size-Rear,Integrated Child Seat-Rear,Airbag cut-off switch-Rear,Seatbelt Reminder-Rear,Active Bonnet,AEB Vulnerable Road Users,AEB Pedestrian - Reverse,AEB Car-to-Car,Speed Assistance,Lane Assist System
180,5,97%,87%,81%,76%,"Škoda Scala 1.0 TSI ""Ambition"", LHD",- 5 door hatchback,2019,1138kg,- all Scalas,Small Family Car,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Fitted,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Fitted,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Not_Fitted,Not_Fitted,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
181,5,91%,85%,71%,76%,"Audi e-tron 55 quattro, LHD",- 5 door SUV,2019,2565kg,- all e-trons,Large Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Fitted,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Fitted,Not_Fitted,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
182,5,96%,85%,82%,77%,"Lexus UX 250h, LHD",- 5 door SUV,2019,1580kg,- all UX,Small Off-Road 4x4,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
183,5,98%,87%,81%,73%,"Mazda 3 2.0 petrol, LHD",- 5 door hatchback,2019,1346kg,- all Mazda 3s,Small Family Car,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
184,5,96%,89%,72%,75%,"Renault Clio Zen 1.0 TCe 100, LHD",- 5 door hatchback,2019,1110kg,- all Clios,Supermini,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
185,5,95%,84%,86%,77%,"Toyota Corolla Hatchback 1.8, LHD",- 5 door hatchback,2019,1400kg,- all Corollas,Small Family Car,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
186,5,93%,87%,85%,77%,"Toyota RAV4 Hybrid AWD, LHD",- 5 door SUV,2019,1730kg,- all RAV4s,Small Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
187,5,97%,86%,81%,80%,"VW T-Cross 1.0 petrol 'Life', LHD",- Small SUV,2019,1204kg,- all VW T-Cross,Small MPV,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,nan,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Not_Available,Not_Applicable,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
188,4,87%,86%,58%,75%,"Citroen C5 Aircross 1,5l Hdi Live, LHD",- 5 door SUV,2019,1495kg,- all C5 Aircross,Small Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
189,5,89%,86%,67%,82%,"Citroen C5 Aircross 1,5l Hdi Live",- 5 door SUV,2019,1495kg,- C5 Aircross with optional safety pack,Small Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
190,5,94%,87%,72%,73%,"Range Rover Evoque R Dynamic 'S', 2.0 diesel, RHD",- 5 door SUV,2019,1956kg,- all Evoques incl. PHEV (from 2021),Small Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Fitted_Standard,nan,nan,nan,Fitted_Standard,Fitted_Standard
191,5,93%,83%,70%,76%,"Honda CR-V 2.0 Hybrid, LHD",- 5 door SUV,2019,1612kg,- all CR-Vs,Large Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
192,5,90%,83%,78%,72%,"Mercedes-Benz G350d, LHD",- 5 door SUV,2019,2451kg,- all G-Class,Large Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Not_Available,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Fitted,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
193,5,97%,84%,79%,79%,"SEAT Tarraco 1.5 TSI R4, LHD",- Large SUV,2019,1524kg,- all Tarracos,Large Off-Road 4x4,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
194,4,91%,81%,58%,68%,"Peugeot Rifter BlueHDi 100 Allure, LHD",- 5 door MPV,2018,1510kg,- all Rifters,Small MPV,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
195,5,93%,85%,81%,76%,"Audi A6 40 TDI Sportline 4x2, LHD",- 4 door saloon,2018,1682kg,- all A7s including PHEV,Executive,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Fitted,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Not_Fitted,Not_Fitted,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Fitted_Standard,nan,nan,nan,Fitted_Standard,Fitted_Standard
196,5,95%,86%,76%,85%,"Audi Q3 2.0 TDI, 4x4, LHD",- 5 door SUV,2018,1646kg,"- all Q3s, including Sportback variants",Small Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Fitted,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Not_Fitted,Not_Fitted,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
197,5,89%,86%,75%,75%,"BMW X5 xDrive30d, LHD",- 5 door SUV,2018,2185kg,- All X5,Large Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Not_Fitted,Not_Fitted,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Fitted_Standard,nan,nan,nan,Fitted_Standard,Fitted_Standard
198,0,45%,16%,47%,7%,"FIAT Panda Easy 1.2 Fire, LHD",- 5 door hatchback,2018,940kg,- all Pandas,Supermini,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Fitted,Not_Available,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Fitted,Not_Available,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Not_Available,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Not_Available,Not_Available
199,5,94%,88%,67%,76%,"Hyundai Santa Fe 2.2CRDi, LHD",- 5 door SUV,2018,1950kg,- all Santa Fe,Large Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Not_Applicable,Not_Applicable,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
200,5,91%,81%,73%,81%,I-PACE SE EV400,- 5 door hatchback,2018,2180kg,- all I Pace,Executive,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Fitted_Standard,nan,nan,nan,Fitted_Standard,Fitted_Standard
201,1,50%,69%,49%,32%,Jeep Wrangler Sahara 4-Door Unlimited,- 5 seat,2018,2089kg,- all Wranglers,Large Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Not_Available,Not_Available,Not_Applicable,Not_Available,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Not_Available
202,5,96%,86%,71%,79%,"Peugeot 508 BlueHDi 1.5, LHD",- 5 door sedan,2018,1434kg,- all 508 and 508SW,Large Family Car,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Fitted,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Fitted_Standard,nan,nan,nan,Fitted_Standard,Fitted_Standard
203,5,96%,84%,74%,76%,Volvo V60 D4 Momentum,- 5 door estate,2018,1844kg,- all S60s,Large Family Car,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Fitted,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Fitted_Standard,nan,nan,nan,Fitted_Standard,Fitted_Standard
204,5,96%,84%,74%,76%,Volvo V60 D4 Momentum,- 5 door estate,2018,1844kg,- all V60s,Large Family Car,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Fitted,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Fitted_Standard,nan,nan,nan,Fitted_Standard,Fitted_Standard
205,4,91%,81%,58%,68%,"Peugeot Rifter BlueHDi 100 Allure, LHD",- 5 door MPV,2018,1510kg,"- all Berlingos, including ë-Berlingo",Small MPV,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
206,5,94%,87%,67%,80%,"Hyundai NEXO GL, LHD",- 5 door SUV,2018,1814kg,- all NEXOs,Large Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Fitted_Standard,nan,nan,nan,Fitted_Standard,Fitted_Standard
207,5,91%,87%,90%,77%,"Lexus ES 300h 'Comfort', RHD",- 4 door saloon,2018,1740kg,- all ES,Large Family Car,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Fitted_Standard,nan,nan,nan,Fitted_Standard,Fitted_Standard
208,5,95%,91%,66%,73%,"Mazda6 2.2 diesel 'Core', LHD",- 5 door estate,2018,1577kg,- all Mazda 6's,Large Family Car,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Fitted_Standard,nan,nan,nan,Fitted_Standard,Fitted_Standard
209,5,96%,91%,92%,75%,"Mercedes-Benz A 180 d, LHD",- 5 door hatchback,2018,1445kg,"- hatchback and saloon, from WDD1770031J054450",Small Family Car,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Not_Fitted,Not_Fitted,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Fitted_Standard,nan,nan,nan,Fitted_Standard,Fitted_Standard
210,4,91%,81%,58%,68%,"Peugeot Rifter BlueHDi 100 Allure, LHD",- 5 door MPV,2018,1510kg,- all Combos including Combo-e Life,Small MPV,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
